COUNTY    , Precinct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , Col1, BName1                           , Tally1, Col2, BName2                            , Tally2, Col3, BName3                        , Tally3, Col4, BName4                         , Tally4, Col5, BName5                              , Tally5, Col6, BName6                           , Tally6, Col7, BName7                         , Tally7, Col8, BName8                            , Tally8, Col9, BName9                      , Tally9, Col10, BName10                      , Tally10
WHITE     ,         0005, 3-1 Ag Fair Complex ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    992,    2, . Barack Obama - (D)              ,    347,    3, . Virgil Goode - (C)          ,      6,    4, . Jill Stein - (G)             ,      4,    5, ". Ross C. ""Rocky"" Anderson - (I)",      4,    6, . Gary Johnson - (I)             ,      9,    7, . Merlin Miller - (I)          ,      2,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0005, 3-1 Ag Fair Complex ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    942,    2, . Mark E. Clayton - (D)           ,    290,    3, . Kermit Steck - (C)          ,     23,    4, . Martin Pleasant - (G)        ,     17,    5, . Shaun E. Crowell - (I)            ,     15,    6, . David Gatchell - (I)           ,      5,    7, . James Higdon - (I)           ,      3,    8, . Michel Joseph Long - (I)        ,      4,    9, . Troy Stephen Scoggin - (I),      8,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0005, 3-1 Ag Fair Complex ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0005, 3-1 Ag Fair Complex ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0005, 3-1 Ag Fair Complex ,          3, USH     ,        6,               1, U.S. House of Representatives District     , "November 6, 2012", General Election,    1, . Diane Black - (R)              ,    902,    2, . Pat Riley - (G)                 ,    125,    3, . Scott Beasley - (I)         ,    217,    4, . Write-In - Mary Amanda Keifer,      0,    5, . Write-In - Rachel Robinson        ,      2,    6, . Write-In - Michael H. Thompson ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0005, 3-1 Ag Fair Complex ,          5, TNH     ,       43,               1, Tennessee House of Representatives District, "November 6, 2012", General Election,    1, . Robert F. Dunham - (R)         ,    761,    2, . Charles Curtiss - (D)           ,    580,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0006, 4-1 Woodland Park   ,          1, PRES    ,         ,               1, United States President                    , "November 6, 2012", General Election,    1, . Mitt Romney - (R)              ,    346,    2, . Barack Obama - (D)              ,    118,    3, . Virgil Goode - (C)          ,      4,    4, . Jill Stein - (G)             ,      2,    5, ". Ross C. ""Rocky"" Anderson - (I)",      0,    6, . Gary Johnson - (I)             ,      2,    7, . Merlin Miller - (I)          ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
WHITE     ,         0006, 4-1 Woodland Park   ,          2, USS     ,         ,               1, United States Senate                       , "November 6, 2012", General Election,    1, . Bob Corker - (R)               ,    331,    2, . Mark E. Clayton - (D)           ,     93,    3, . Kermit Steck - (C)          ,      6,    4, . Martin Pleasant - (G)        ,      4,    5, . Shaun E. Crowell - (I)            ,      3,    6, . David Gatchell - (I)           ,      0,    7, . James Higdon - (I)           ,      0,    8, . Michel Joseph Long - (I)        ,      1,    9, . Troy Stephen Scoggin - (I),      5,    10, . Write-In - Fred R. Anderson,       0
WHITE     ,         0006, 4-1 Woodland Park   ,          2, USS     ,         ,              11, United States Senate                       , "November 6, 2012", General Election,   11, . Write-In - Larry Crim          ,      0,   12, . Write-In - Gary Gene Davis      ,      0,   13, . Write-In - Allen Hoenicke   ,      0,   14, . Write-In - De Wayne A. Jones ,      0,   15, . Write-In - Jacob Maurer           ,      0,   16, . Write-In - Jim Maynard         ,      0,   17, . Write-In - Margie Nell Penn  ,      0,   18, . Write-In - Christopher Schappert,      0,   19, . Write-In - Lee Stewart    ,      0,    20, . Write-In - Angelia Stinnett,       0
WHITE     ,         0006, 4-1 Woodland Park   ,          2, USS     ,         ,              21, United States Senate                       , "November 6, 2012", General Election,   21, . Write-In - Mary D. Wright      ,      0,     ,                                   ,      0,     ,                               ,      0,     ,                                ,      0,     ,                                     ,      0,     ,                                  ,      0,     ,                                ,      0,     ,                                   ,      0,     ,                             ,      0,      ,                              ,       0
