COUNTY    , Prct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , COL1, BNAME1                        , TALLY1, COL2, BNAME2                          , TALLY2, COL3, BNAME3                     , TALLY3, COL4, BNAME4                               , TALLY4, COL5, BNAME5                    , TALLY5, COL6, BNAME6                     , TALLY6, COL7, BNAME7                   , TALLY7, COL8, BNAME8           , TALLY8, COL9, BNAME9                , TALLY9, COL10, BNAME10, TALLY10
DYER      ,     0001, A1- Bonicord        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    153,    2, John McCain - (R)               ,    446,    3, Chuck Baldwin - (I)        ,      4,    4, Bob Barr - (I)                       ,      0,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      2,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      8,     ,                       ,      0,      ,        ,       0
DYER      ,     0001, A1- Bonicord        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    116,    2, Lamar Alexander - (R)           ,    411,    3, Edward L. Buck - (I)       ,     11,    4, Christopher G. Fenner - (I)          ,      3,    5, David Gatchell - (I)      ,      3,    6, Ed Lawhorn - (I)           ,      5,    7, Daniel Towers Lewis - (I),      1,    8, Chris Lugo - (I) ,      2,    9, Write-In - Casey Gouge,      0,      ,        ,       0
DYER      ,     0001, A1- Bonicord        ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,    418,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0001, A1- Bonicord        ,          4, TS      ,       32,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Mark Norris - (R)             ,    362,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0001, A1- Bonicord        ,          5, TH      ,       82,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Craig Fitzhugh - (D)          ,    335,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0002, A2- Fowlkes         ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    181,    2, John McCain - (R)               ,    502,    3, Chuck Baldwin - (I)        ,      3,    4, Bob Barr - (I)                       ,      0,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      3,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      5,     ,                       ,      0,      ,        ,       0
DYER      ,     0002, A2- Fowlkes         ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    127,    2, Lamar Alexander - (R)           ,    473,    3, Edward L. Buck - (I)       ,     11,    4, Christopher G. Fenner - (I)          ,      3,    5, David Gatchell - (I)      ,      1,    6, Ed Lawhorn - (I)           ,      2,    7, Daniel Towers Lewis - (I),      8,    8, Chris Lugo - (I) ,      0,    9, Write-In - Casey Gouge,      0,      ,        ,       0
DYER      ,     0002, A2- Fowlkes         ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,    470,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0002, A2- Fowlkes         ,          4, TS      ,       32,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Mark Norris - (R)             ,    384,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0002, A2- Fowlkes         ,          5, TH      ,       82,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Craig Fitzhugh - (D)          ,    375,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0003, B1- Newbern         ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    440,    2, John McCain - (R)               ,   1142,    3, Chuck Baldwin - (I)        ,      7,    4, Bob Barr - (I)                       ,      6,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      7,     ,                       ,      0,      ,        ,       0
DYER      ,     0003, B1- Newbern         ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    307,    2, Lamar Alexander - (R)           ,   1093,    3, Edward L. Buck - (I)       ,     20,    4, Christopher G. Fenner - (I)          ,      9,    5, David Gatchell - (I)      ,      5,    6, Ed Lawhorn - (I)           ,      7,    7, Daniel Towers Lewis - (I),      6,    8, Chris Lugo - (I) ,      4,    9, Write-In - Casey Gouge,      0,      ,        ,       0
DYER      ,     0003, B1- Newbern         ,          3, USH     ,        8,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, John Tanner - (D)             ,   1137,    2, Write-In - James Hart           ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
DYER      ,     0003, B1- Newbern         ,          4, TS      ,       32,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Mark Norris - (R)             ,    932,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
